ResponseId,MainBranch,Employment,EdLevel,OrgSize,YearsCodePro,YearsCode,DevType,ConvertedCompYearly,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,Age,Gender,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,CodingActivities
1969,I am a developer by profession,Employed full-time,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",100 to 499 employees,3,4,"Database administrator;Developer, back-end",7536.0,C++;HTML/CSS;Java;JavaScript;SQL,,MySQL,MongoDB,Android;Arduino;Docker;Linux,Arduino;Docker;Linux,jQuery;Spring,Spring,"Github;Trello;Google Suite (Docs, Meet, etc)","Trello;Google Suite (Docs, Meet, etc)",Windows,23.0,Man,,TensorFlow,
1992,"I used to be a developer by profession, but no longer am",Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,22,27,"Data or business analyst;Developer, back-end;Developer, desktop or enterprise applications;Developer, full-stack",,,,Oracle,Oracle,Windows,Windows,,,"Trello;Google Suite (Docs, Meet, etc)","Trello;Google Suite (Docs, Meet, etc)",Windows,,Man,,,
1996,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2,4,"Developer, desktop or enterprise applications;Developer, full-stack",11544.0,C#;C++;JavaScript;Python;TypeScript,C#;JavaScript;Python;TypeScript,MongoDB,MongoDB,Android;Linux;Microsoft Azure,Linux;Microsoft Azure,Flask;React.js;Vue.js,React.js;Vue.js,"Confluence;Jira;Github;Microsoft Teams;Google Suite (Docs, Meet, etc)","Jira;Github;Google Suite (Docs, Meet, etc)",Windows,22.0,Man,.NET;Flutter;Node.js;React Native,.NET;.NET Core;Flutter;Node.js,Hobby
2091,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","5,000 to 9,999 employees",8,10,"Academic researcher;Data scientist or machine learning specialist;Database administrator;Designer;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, game or graphics;Engineer, data;Engineer, site reliability",23364.0,C;C++;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript,C++;HTML/CSS;JavaScript;PHP;Python;TypeScript,MariaDB;MongoDB;MySQL;SQLite,MariaDB;MySQL;SQLite,Linux;Windows,Linux;Windows,Angular.js;Express;Flask;jQuery;React.js,Angular.js;Express;React.js,"Github;Gitlab;Microsoft Teams;Google Suite (Docs, Meet, etc)","Github;Gitlab;Microsoft Teams;Google Suite (Docs, Meet, etc)",Windows,26.0,Man,Node.js,Node.js;TensorFlow,Hobby
2144,I am a developer by profession,"Independent contractor, freelancer, or self-employed","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,10,13,"Data or business analyst;Database administrator;Designer;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;DevOps specialist;Engineer, data;Engineer, site reliability;Engineering manager;System administrator",9624.0,C#;HTML/CSS;JavaScript;SQL,C#;HTML/CSS;SQL;TypeScript,Microsoft SQL Server;Redis;SQLite,Microsoft SQL Server;Redis;SQLite,Android;Arduino;Microsoft Azure;Raspberry Pi;Windows,Android;Arduino;Microsoft Azure;Raspberry Pi;Windows,Angular;Angular.js;ASP.NET;ASP.NET Core;Flask;jQuery;React.js,ASP.NET;ASP.NET Core,Github;Microsoft Teams;Microsoft Azure,Github;Microsoft Teams;Microsoft Azure,Windows,27.0,Man,.NET;.NET Core;Node.js;Unity 3D;Xamarin,.NET;.NET Core;Unity 3D;Xamarin,Hobby
2163,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,,15,20,"Developer, full-stack",31608.0,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL,Bash/Shell/PowerShell;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Rust;SQL,PostgreSQL;SQLite,PostgreSQL;SQLite,Heroku;Linux,AWS;Docker;Heroku;Linux,Express;Spring;Vue.js,Express;Spring;Vue.js,Github;Slack,Github;Slack,Linux-based,,Man,Node.js,Node.js,Hobby
2171,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",20,26,"Developer, desktop or enterprise applications",22449.0,SQL,,Microsoft SQL Server,,Windows,Android,,,Microsoft Teams,,Windows,41.0,Man,,,Hobby
2180,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,8,11,"DevOps specialist;Engineer, site reliability;System administrator",,Bash/Shell/PowerShell;Go,Bash/Shell/PowerShell;Go,PostgreSQL,PostgreSQL,AWS;Docker;Kubernetes;Linux,AWS;Docker;Google Cloud Platform;Kubernetes;Linux,Laravel;Ruby on Rails,,Confluence;Jira;Gitlab;Slack,Jira;Gitlab;Slack,Linux-based,,Man,Ansible;Apache Spark,Ansible;Apache Spark,Hobby
2263,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,8,20,"Developer, full-stack;Engineering manager;Senior executive/VP",,Bash/Shell/PowerShell;HTML/CSS;JavaScript,HTML/CSS;Rust,DynamoDB;PostgreSQL,DynamoDB;PostgreSQL,AWS;Docker;Linux,AWS;Linux,React.js,React.js,"Github;Google Suite (Docs, Meet, etc)","Github;Google Suite (Docs, Meet, etc)",Linux-based,40.0,Man,Node.js;React Native;Teraform,React Native;Teraform,Hobby
2279,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,11,16,"Data scientist or machine learning specialist;Developer, full-stack;Engineer, data;Scientist",48924.0,C;C++;Python,C++;Python,,,Linux;Windows,Linux;Windows,,,"Github;Gitlab;Slack;Microsoft Teams;Google Suite (Docs, Meet, etc)","Github;Gitlab;Slack;Microsoft Teams;Google Suite (Docs, Meet, etc)",Windows,33.0,Man,Pandas;TensorFlow;Torch/PyTorch,Pandas;Torch/PyTorch,Hobby
2280,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,6,11,"Academic researcher;Developer, embedded applications or devices",21996.0,Bash/Shell/PowerShell;C;Python;Ruby,Bash/Shell/PowerShell;C;C++;Python;Ruby,,,Docker;Linux;Windows,Docker;Linux;Windows,,,"Github;Google Suite (Docs, Meet, etc)","Github;Google Suite (Docs, Meet, etc)",Linux-based,30.0,Man,Pandas,,
2326,I am a developer by profession,Employed full-time,,"10,000 or more employees",1,10,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, mobile;Developer, QA or test;Engineer, data;System administrator",9900.0,C#;HTML/CSS;JavaScript;SQL;TypeScript,Bash/Shell/PowerShell;C#;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript,Elasticsearch;MariaDB;MongoDB;MySQL;Redis,Elasticsearch;Firebase;Microsoft SQL Server;MongoDB;MySQL;Redis,Android;AWS;Docker;iOS;Linux;Microsoft Azure;Slack Apps and Integrations;Windows,Android;AWS;Docker;Google Cloud Platform;IBM Cloud or Watson;iOS;Kubernetes;Linux;Microsoft Azure;Slack Apps and Integrations;Windows,Angular;Angular.js;ASP.NET;ASP.NET Core;React.js,Angular;ASP.NET Core;Django;React.js;Spring;Vue.js,"Jira;Github;Gitlab;Slack;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Slack;Microsoft Azure;Google Suite (Docs, Meet, etc)",Windows,24.0,Man,.NET;.NET Core;Node.js;Xamarin,.NET;.NET Core;Node.js;Pandas;Puppet;React Native;TensorFlow;Torch/PyTorch,Hobby
2340,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,10,17,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack",25284.0,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript,HTML/CSS;Java;JavaScript,MariaDB;Oracle,Elasticsearch;MariaDB;MongoDB;Redis,Docker;Kubernetes;Linux,AWS;Docker;Kubernetes;Linux,Spring;Vue.js,Spring;Vue.js,Confluence;Jira;Github;Gitlab,Github;Slack,Linux-based,32.0,Man,Node.js,Node.js,Hobby
2373,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,5,9,"Database administrator;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, mobile;DevOps specialist;Engineering manager;System administrator",13740.0,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;SQL;TypeScript;VBA,Bash/Shell/PowerShell;C#;C++;HTML/CSS;JavaScript;Python;SQL;TypeScript,Microsoft SQL Server;MySQL;SQLite,Microsoft SQL Server;SQLite,Android;AWS;Google Cloud Platform;Linux;Microsoft Azure;Raspberry Pi;Windows,Android;Arduino;AWS;Docker;Google Cloud Platform;Linux;Microsoft Azure;Raspberry Pi;Windows,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery;React.js,Angular;ASP.NET;ASP.NET Core;jQuery;React.js,"Jira;Github;Gitlab;Slack;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Slack;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",Windows,19.0,Man,.NET;.NET Core;Node.js;React Native;Xamarin,.NET;.NET Core;Node.js;React Native;Unity 3D;Unreal Engine,Hobby
2387,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,3,5,"Developer, full-stack",8244.0,C;C#;C++,C;C#;C++;Python,Microsoft SQL Server;PostgreSQL,Microsoft SQL Server;MongoDB;PostgreSQL,Windows,Arduino;IBM Cloud or Watson;Linux,ASP.NET;jQuery,ASP.NET Core;Django,Github;Slack;Trello,Github,Windows,22.0,Man,.NET,.NET Core;Node.js;Pandas;TensorFlow;Torch/PyTorch,Hobby
2450,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,3,10,"Developer, back-end;Developer, front-end;Developer, full-stack",4128.0,Java;JavaScript;TypeScript,Java;JavaScript;TypeScript,PostgreSQL,PostgreSQL,Windows,Windows,Angular;Spring,Angular;Spring,,,Linux-based,28.0,Man,,,
2498,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,6,10,"Developer, back-end",12372.0,Bash/Shell/PowerShell;Java;SQL,Bash/Shell/PowerShell;Java;Python;SQL,PostgreSQL,MySQL,Docker;Linux,Docker;Kubernetes;Linux,,,"Gitlab;Slack;Google Suite (Docs, Meet, etc)",Gitlab;Slack;Trello,Linux-based,29.0,Woman,,,
2506,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,5,12,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, mobile",,JavaScript;Ruby,JavaScript;Ruby,,,Android;Arduino;Heroku;iOS;MacOS,Android;Heroku;iOS;MacOS;Raspberry Pi,React.js;Ruby on Rails,React.js;Ruby on Rails,Github;Slack,Github;Slack,MacOS,,Man,React Native,React Native,Hobby
2511,I am a developer by profession,"Independent contractor, freelancer, or self-employed","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Just me - I am a freelancer, sole proprietor, etc.",10,14,"Developer, desktop or enterprise applications;Developer, embedded applications or devices",,Bash/Shell/PowerShell;C#;C++;HTML/CSS;JavaScript;SQL,Assembly;C#;C++;SQL,Microsoft SQL Server;MySQL,Microsoft SQL Server;MySQL;SQLite,Arduino;Raspberry Pi;Windows,Android;Linux;Raspberry Pi;Windows,ASP.NET,,,Github,Windows,26.0,Man,.NET;.NET Core;Cordova;Unity 3D;Xamarin,.NET;.NET Core;Unity 3D;Xamarin,Hobby
2531,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",7,10,"Data or business analyst;Data scientist or machine learning specialist;Engineer, data",25656.0,C#;HTML/CSS;Python;R;SQL;VBA,HTML/CSS;JavaScript;Python;R;SQL,Microsoft SQL Server;MySQL;Oracle;SQLite,MariaDB;Microsoft SQL Server;SQLite,Windows,Docker;Kubernetes;Microsoft Azure,Django,Flask,Github;Microsoft Teams;Trello,Github;Microsoft Teams;Microsoft Azure;Trello,Windows,27.0,Man,Pandas,Hadoop;Pandas;TensorFlow;Torch/PyTorch,Hobby
2535,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,15,20,"Developer, back-end;Developer, front-end;Developer, full-stack;DevOps specialist;Product manager;System administrator",17180.0,HTML/CSS;JavaScript;PHP,Python;Ruby;TypeScript,MongoDB;MySQL;PostgreSQL,DynamoDB;Elasticsearch;MariaDB;Redis,AWS;Linux;WordPress,Android;Docker,jQuery;Laravel;Symfony,Angular.js;Django;Express;Flask;React.js;Vue.js,"Trello;Google Suite (Docs, Meet, etc)",Jira;Slack,Linux-based,33.0,Man,,Cordova;Node.js;Teraform,
2590,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,20 to 99 employees,8,12,"Developer, back-end;Developer, desktop or enterprise applications;System administrator",6600.0,C#;Java;SQL,C#;C++;Dart;Java;JavaScript;Kotlin;Python;SQL,Microsoft SQL Server;PostgreSQL,Microsoft SQL Server;PostgreSQL;SQLite,Linux;Windows,Android;AWS;Docker;Linux;Windows,Angular;Spring,Django;Flask;React.js;Spring,Github,Github;Gitlab,Linux-based,29.0,Man,.NET,.NET;.NET Core;Ansible;Flutter,Hobby
2658,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",4,9,"Designer;Developer, front-end",13740.0,HTML/CSS;JavaScript;PHP;SQL,HTML/CSS;JavaScript;Rust,Microsoft SQL Server;MySQL,DynamoDB;Firebase;MongoDB;SQLite,AWS;Linux;Microsoft Azure;Windows,Google Cloud Platform;Heroku;Linux,ASP.NET;ASP.NET Core;Django;Drupal;jQuery;React.js,Express,"Github;Gitlab;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",Github,Linux-based,37.0,Man,.NET;Node.js,Node.js,Hobby
2693,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,100 to 499 employees,2,6,Data or business analyst;Database administrator;Designer,9624.0,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;SQL,HTML/CSS;Java;JavaScript;Python;SQL,Microsoft SQL Server,PostgreSQL,Google Cloud Platform,Google Cloud Platform,,,"Trello;Google Suite (Docs, Meet, etc)","Github;Trello;Google Suite (Docs, Meet, etc)",Windows,22.0,Man,,Node.js;Unity 3D;Unreal Engine,
2706,I am a developer by profession,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,4,10,"Developer, full-stack",17040.0,C#;HTML/CSS;JavaScript,Dart,Firebase;Microsoft SQL Server;MySQL,MongoDB;Redis,Microsoft Azure,Docker,ASP.NET Core;jQuery,Angular.js;React.js,Slack;Microsoft Azure;Trello,,Windows,29.0,Man,.NET;.NET Core;Xamarin,Flutter;Hadoop;Node.js,
2745,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,10,17,"Data or business analyst;Developer, back-end;Developer, front-end",32988.0,HTML/CSS;JavaScript;R;SQL,Go;Java,MySQL;PostgreSQL,DynamoDB;Elasticsearch;Firebase;Redis,AWS;Docker;Linux;MacOS,Android;Arduino;Raspberry Pi,Angular;jQuery;React.js,ASP.NET Core;React.js;Vue.js,Confluence;Jira;Github;Microsoft Teams,Slack;Microsoft Azure;Stack Overflow for Teams,Linux-based,39.0,Man,Node.js,.NET Core;Apache Spark;Flutter;React Native,Hobby
2758,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",5,12,"Engineer, data",,C#;HTML/CSS;JavaScript;PHP;SQL;VBA,C#;HTML/CSS;JavaScript,MariaDB;Microsoft SQL Server;MongoDB;MySQL;SQLite,MariaDB;Microsoft SQL Server;MySQL,Linux;Windows,Android;Linux;Windows,ASP.NET Core,ASP.NET Core,Github;Trello,Github;Trello,Windows,,,.NET;.NET Core,.NET Core,Hobby
2909,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Some college/university study without earning a degree,20 to 99 employees,4,7,Marketing or sales professional,12372.0,HTML/CSS;VBA,HTML/CSS;JavaScript;PHP,,,Arduino;WordPress,Arduino;WordPress,,,"Github;Trello;Google Suite (Docs, Meet, etc)","Github;Trello;Google Suite (Docs, Meet, etc)",MacOS,21.0,Man,,,Hobby
2931,I am a developer by profession,Employed full-time,Primary/elementary school,100 to 499 employees,13,16,"Developer, full-stack",329856.0,C#;HTML/CSS;JavaScript;Python;SQL,,DynamoDB;Elasticsearch;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL,,AWS;Docker;Kubernetes;Linux;Windows,,Angular;ASP.NET;ASP.NET Core;Express;Flask;React.js,,"Confluence;Jira;Github;Microsoft Teams;Trello;Google Suite (Docs, Meet, etc)",,Windows,32.0,Man,.NET;.NET Core;Node.js,,Hobby
2947,I am a developer by profession,Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",20,30,"Data or business analyst;Developer, back-end;Developer, full-stack;Developer, QA or test;Engineer, data;Product manager;System administrator",27488.0,Python,Python;R,MariaDB;MongoDB;MySQL;SQLite,Elasticsearch;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite,AWS;Docker;Linux;Windows,AWS;Docker;Google Cloud Platform;Kubernetes;Linux,jQuery,Flask;jQuery,Jira;Github;Microsoft Teams;Microsoft Azure;Trello,Github,Linux-based,41.0,Man,Pandas,Flutter;Pandas;React Native;TensorFlow,Hobby
2961,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,Less than 1 year,Less than 1 year,"Database administrator;Developer, desktop or enterprise applications",9624.0,C#;SQL;VBA,C;Python,Microsoft SQL Server;MySQL,,Windows,Docker;Linux;Raspberry Pi,,,Github,,Windows,23.0,Man,,,
2970,I am a developer by profession,Employed full-time,"Professional degree (JD, MD, etc.)",10 to 19 employees,6,15,"Database administrator;Designer;Developer, full-stack;System administrator",10176.0,HTML/CSS;JavaScript;PHP;Python,HTML/CSS;JavaScript;Python;Ruby;Rust,MongoDB;PostgreSQL;Redis,MongoDB;PostgreSQL;Redis,Docker;Linux;Windows,Android;AWS;Docker;iOS;Linux;MacOS,Django;Vue.js,Django;Flask;Ruby on Rails;Vue.js,"Github;Trello;Google Suite (Docs, Meet, etc)","Github;Gitlab;Trello;Google Suite (Docs, Meet, etc)",Linux-based,30.0,Man,Node.js,Flutter;Node.js;Unity 3D;Unreal Engine,Hobby
2976,I am a developer by profession,Employed full-time,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2 to 9 employees,7,16,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Engineer, site reliability;System administrator",6324.0,C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript,C#;JavaScript;Python;SQL;TypeScript,MariaDB;MongoDB;MySQL,MySQL;Redis,Google Cloud Platform;Linux;Microsoft Azure;Windows,Google Cloud Platform;Linux;Microsoft Azure;Windows,Angular;Angular.js;ASP.NET Core;Express;jQuery,Angular;ASP.NET Core;Express,Github,Github,Windows,27.0,Man,.NET Core;Node.js,.NET Core;Hadoop;Node.js;TensorFlow;Unity 3D;Unreal Engine,Hobby
3040,I code primarily as a hobby,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,13,"Academic researcher;Data or business analyst;Developer, back-end;Developer, front-end;Developer, full-stack;Developer, QA or test;DevOps specialist;Engineer, data;Engineer, site reliability;Engineering manager",,HTML/CSS;JavaScript;Python;SQL,Go;HTML/CSS;JavaScript;Python;R;Ruby;SQL;TypeScript,Elasticsearch;Firebase;MongoDB;MySQL;PostgreSQL;Redis,Elasticsearch;Firebase;MongoDB;PostgreSQL;Redis,Docker;Google Cloud Platform;Heroku;MacOS;Raspberry Pi,Docker;Google Cloud Platform;Heroku;Kubernetes;MacOS;Raspberry Pi,Angular.js;Django;Express;Flask;jQuery,Angular;Django;Express;jQuery;React.js;Ruby on Rails;Vue.js,"Jira;Github;Facebook Workplace;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Facebook Workplace;Trello;Google Suite (Docs, Meet, etc)",MacOS,24.0,Man,Node.js;Pandas;TensorFlow,Node.js;Pandas;React Native;TensorFlow,Hobby
3131,I code primarily as a hobby,Employed full-time,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,11,"Academic researcher;Developer, back-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, mobile;Scientist",,HTML/CSS;Java;JavaScript;SQL,HTML/CSS;Java;JavaScript;SQL,Microsoft SQL Server,Microsoft SQL Server;SQLite,Android;Windows,Android;Heroku;Microsoft Azure;Windows,jQuery,jQuery,Jira,,Windows,29.0,Man,,,Hobby
3147,I am a developer by profession,Employed full-time,Some college/university study without earning a degree,20 to 99 employees,14,18,"Designer;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Developer, front-end;Developer, full-stack;Developer, mobile",20892.0,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;Python;Swift,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP,DynamoDB;Firebase;MongoDB;MySQL,Firebase;MongoDB;MySQL,Android;Arduino;AWS;Docker;Google Cloud Platform;Heroku;iOS;Linux;Raspberry Pi;WordPress,Android;Arduino;AWS;Docker;Google Cloud Platform;iOS;Linux;Raspberry Pi;WordPress,Express;jQuery;React.js;Symfony;Vue.js,Express;React.js,"Jira;Github;Gitlab;Facebook Workplace;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Gitlab;Trello;Google Suite (Docs, Meet, etc)",Linux-based,31.0,Man,Node.js,Node.js,Hobby
